data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana
1786233600000,202632,0.0,0,0,0,0.5,0.0,0,1,310930320263220683,2026-08-18,Buritis,,0.0,25223,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,,,,,15,2026-08-09,3109303,Buritis,MG,2026,32
1785628800000,202631,0.0,0,0,0,0.5,0.0,0,1,310930320263120683,2026-08-18,Buritis,,0.0,25223,17.93065,39.4882,0,0,0,36.8404,34.1429166666667,18.8104666666667,19.8713833333333,0,,,,,15,2026-08-02,3109303,Buritis,MG,2026,31
1785024000000,202630,0.0,0,0,0,0.5,0.0,0,1,310930320263020683,2026-08-18,Buritis,,0.0,25223,23.1203142857143,42.4375857142857,0,0,0,42.4375857142857,42.4375857142857,23.1203142857143,23.1203142857143,0,,,,,15,2026-07-26,3109303,Buritis,MG,2026,30
1784419200000,202629,0.0,0,0,0,0.5,0.0,0,1,310930320262920683,2026-08-18,Buritis,,0.0,25223,20.5618142857143,50.5305,0,0,0,50.5305,50.5305,20.5618142857143,20.5618142857143,0,,,,,15,2026-07-19,3109303,Buritis,MG,2026,29
1783814400000,202628,0.0,0,0,0,0.5,0.0,0,1,310930320262820683,2026-08-18,Buritis,,0.0,25223,21.5391857142857,50.0063428571429,0,0,0,50.0063428571429,50.0063428571429,21.5391857142857,21.5391857142857,0,,,,,15,2026-07-12,3109303,Buritis,MG,2026,28
1783209600000,202627,0.0,0,0,0,0.5,0.0,0,1,310930320262720683,2026-08-18,Buritis,,0.0,25223,20.9869714285714,54.6822714285714,0,0,0,54.6822714285714,54.6822714285714,20.9869714285714,20.9869714285714,0,,,,,15,2026-07-05,3109303,Buritis,MG,2026,27
1782604800000,202626,0.0,0,0,0,0.5,0.0,0,1,310930320262620683,2026-08-18,Buritis,,0.0,25223,19.7929,60.4807,0,0,0,60.4807,60.4807,19.7929,19.7929,0,,,,,15,2026-06-28,3109303,Buritis,MG,2026,26
1782000000000,202625,0.0,0,0,0,0.5,0.0,0,1,310930320262520683,2026-08-18,Buritis,,0.0,25223,20.7135428571429,61.5803428571429,0,0,0,61.5803428571429,61.5803428571429,20.7135428571429,20.7135428571429,0,,,,,15,2026-06-21,3109303,Buritis,MG,2026,25
1781395200000,202624,0.0,0,0,0,0.5,0.0,0,1,310930320262420683,2026-08-18,Buritis,,0.0,25223,21.1996142857143,73.0831142857143,0,0,0,73.0831142857143,73.0831142857143,21.1996142857143,21.1996142857143,0,,,,,15,2026-06-14,3109303,Buritis,MG,2026,24
1780790400000,202623,0.0,0,0,0,0.5,0.0,0,1,310930320262320683,2026-08-18,Buritis,,0.0,25223,18.7925285714286,73.3711,0,0,0,68.8922142857143,64.0496857142857,20.1138,21.6119428571429,0,,,,,15,2026-06-07,3109303,Buritis,MG,2026,23
1780185600000,202622,0.0,0,0,0,0.5,0.0,0,1,310930320262220683,2026-08-18,Buritis,,0.0,25223,16.5702,77.4069714285714,0,0,0,60.1271857142857,42.2516,21.1907714285714,25.7218714285714,0,,,,,15,2026-05-31,3109303,Buritis,MG,2026,22
