data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana
1786233600000,202632,0.0,0,0,0,0.0,0.0,0,1,520010020263220683,2026-08-18,Abadiânia,,0.0,15498,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,,,,,5224,2026-08-09,5200100,Abadiania,GO,2026,32
1785628800000,202631,0.0,0,0,0,0.0,0.0,0,1,520010020263120683,2026-08-18,Abadiânia,,0.0,15498,17.5391333333333,37.2499833333333,0,0,0,33.5289833333333,30.4449166666667,18.6425,19.7511333333333,0,,,,,5224,2026-08-02,5200100,Abadiania,GO,2026,31
1785024000000,202630,0.0,0,0,0,0.0,0.0,0,1,520010020263020683,2026-08-18,Abadiânia,,0.0,15498,23.0034571428571,40.1925285714286,0,0,0,40.1925285714286,40.1925285714286,23.0034571428571,23.0034571428571,0,,,,,5224,2026-07-26,5200100,Abadiania,GO,2026,30
1784419200000,202629,0.0,0,0,0,0.0,0.0,0,1,520010020262920683,2026-08-18,Abadiânia,,0.0,15498,20.9577142857143,48.6984571428571,0,0,0,48.6984571428571,48.6984571428571,20.9577142857143,20.9577142857143,0,,,,,5224,2026-07-19,5200100,Abadiania,GO,2026,29
1783814400000,202628,0.0,0,0,0,0.0,0.0,0,1,520010020262820683,2026-08-18,Abadiânia,,0.0,15498,20.7904714285714,53.0905571428571,0,0,0,53.0905571428571,53.0905571428571,20.7904714285714,20.7904714285714,0,,,,,5224,2026-07-12,5200100,Abadiania,GO,2026,28
1783209600000,202627,0.0,0,0,0,0.0,0.0,0,1,520010020262720683,2026-08-18,Abadiânia,,0.0,15498,20.6957285714286,52.6985428571429,0,0,0,52.6985428571429,52.6985428571429,20.6957285714286,20.6957285714286,0,,,,,5224,2026-07-05,5200100,Abadiania,GO,2026,27
1782604800000,202626,0.0,0,0,0,0.0,0.0,0,1,520010020262620683,2026-08-18,Abadiânia,,0.0,15498,19.9657857142857,56.6231,0,0,0,56.6231,56.6231,19.9657857142857,19.9657857142857,0,,,,,5224,2026-06-28,5200100,Abadiania,GO,2026,26
1782000000000,202625,0.0,0,0,0,0.0,0.0,0,1,520010020262520683,2026-08-18,Abadiânia,,0.0,15498,20.6314428571429,69.6177142857143,0,0,0,69.6177142857143,69.6177142857143,20.6314428571429,20.6314428571429,0,,,,,5224,2026-06-21,5200100,Abadiania,GO,2026,25
1781395200000,202624,0.0,0,0,0,0.0,0.0,0,1,520010020262420683,2026-08-18,Abadiânia,,0.0,15498,20.2749285714286,71.9225142857143,0,0,0,71.9225142857143,71.9225142857143,20.2749285714286,20.2749285714286,0,,,,,5224,2026-06-14,5200100,Abadiania,GO,2026,24
1780790400000,202623,0.0,0,0,0,0.0,0.0,0,1,520010020262320683,2026-08-18,Abadiânia,,0.0,15498,17.5838,74.5962142857143,0,0,0,68.4917,62.4850142857143,19.1582571428571,20.8061571428571,0,,,,,5224,2026-06-07,5200100,Abadiania,GO,2026,23
1780185600000,202622,0.0,0,0,0,0.0,0.0,0,1,520010020262220683,2026-08-18,Abadiânia,,0.0,15498,15.1581142857143,80.4043571428572,0,0,0,60.8431,41.0217,20.0703857142857,25.2180857142857,0,,,,,5224,2026-05-31,5200100,Abadiania,GO,2026,22
1779580800000,202621,1.0,1,1,1,0.4346425,6.4524455,0,1,520010020262120683,2026-08-18,Abadiânia,,0.83187836,15498,17.8644142857143,84.1172142857143,0,0,0,64.1751285714286,43.0459285714286,21.9311571428571,26.5301714285714,1,,,,,5224,2026-05-24,5200100,Abadiania,GO,2026,21
1778976000000,202620,1.0,1,1,1,0.48936704,6.4524455,0,1,520010020262020683,2026-08-18,Abadiânia,,0.9699216,15498,18.8821714285714,85.6682571428571,0,0,0,66.8682857142857,44.9684857142857,22.7824142857143,27.2441285714286,1,,,,,5224,2026-05-17,5200100,Abadiania,GO,2026,20
1778371200000,202619,2.0,2,2,2,0.7437292,12.904891,0,1,520010020261920683,2026-08-18,Abadiânia,,1.9545529,15498,17.1407714285714,85.5204285714286,0,0,0,65.2164285714286,42.5594142857143,22.2383571428571,27.4394571428571,2,,,,,5224,2026-05-10,5200100,Abadiania,GO,2026,19
1777766400000,202618,0.0,0,0,0,0.0,0.0,0,1,520010020261820683,2026-08-18,Abadiânia,,0.0,15498,22.1057428571429,61.6293571428571,0,0,0,61.6293571428571,61.6293571428571,22.1057428571429,22.1057428571429,0,,,,,5224,2026-05-03,5200100,Abadiania,GO,2026,18
1777161600000,202617,2.0,2,2,2,0.5888883,12.904891,0,1,520010020261720683,2026-08-18,Abadiânia,,1.2346644,15498,22.2224714285714,64.9619571428571,0,0,0,64.9619571428571,64.9619571428571,22.2224714285714,22.2224714285714,2,,,,,5224,2026-04-26,5200100,Abadiania,GO,2026,17
