data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana
1707609600000,202407,0.0,0,0,0,0.5,0.0,0,1,521730220240719779,2024-02-26,Pirenópolis,0,0.0,26598,20.7142857142857,91.0355814285714,0,0,0,90.2830285714286,89.5304785714286,20.9285714285714,21.1428571428571,,,,,,4,2024-02-11,5217302,Pirenopolis,GO,2024,7
1707004800000,202406,0.0,0,0,0,0.5,0.0,0,1,521730220240619779,2024-02-26,Pirenópolis,0,0.0,26598,20.625,95.5985775,0,0,0,93.781654375,91.9647325,20.875,21.125,,,,,,4,2024-02-04,5217302,Pirenopolis,GO,2024,6
1706400000000,202405,0.0,0,0,0,0.5,0.0,0,1,521730220240519779,2024-02-26,Pirenópolis,0,0.0,26598,19.7142857142857,92.7592157142857,0,0,0,91.5162592857143,90.2733034285714,20.0,20.2857142857143,,,,,,4,2024-01-28,5217302,Pirenopolis,GO,2024,5
1705795200000,202404,0.0,0,0,0,0.5,0.0,0,1,521730220240419779,2024-02-26,Pirenópolis,0,0.0,26598,20.7142857142857,98.2973257142857,0,0,0,97.8926757142857,97.4880271428571,20.7857142857143,20.8571428571429,,,,,,4,2024-01-21,5217302,Pirenopolis,GO,2024,4
1705190400000,202403,0.0,0,0,0,0.5,0.0,0,1,521730220240319779,2024-02-26,Pirenópolis,0,0.0,26598,20.4285714285714,95.0171028571429,0,0,0,93.0978264285714,91.17855,20.6428571428571,20.8571428571429,,,,,,4,2024-01-14,5217302,Pirenopolis,GO,2024,3
1704585600000,202402,0.0,0,0,0,0.5,0.0,0,1,521730220240219779,2024-02-26,Pirenópolis,0,0.0,26598,20.5714285714286,94.9690514285714,0,0,0,94.5703121428571,94.1715742857143,20.6428571428571,20.7142857142857,,,,,,4,2024-01-07,5217302,Pirenopolis,GO,2024,2
1703980800000,202401,0.0,0,0,0,0.5,0.0,0,1,521730220240119779,2024-02-26,Pirenópolis,0,0.0,26598,20.2857142857143,99.1455371428571,0,0,0,99.1455371428571,99.1455371428571,20.5,20.7142857142857,,,,,,4,2023-12-31,5217302,Pirenopolis,GO,2024,1
1703376000000,202352,0.0,0,0,0,0.5,0.0,0,1,521730220235219779,2024-02-26,Pirenópolis,0,0.0,26598,21.0,90.9051885714286,0,0,0,89.06458,87.2239742857143,21.3571428571429,21.7142857142857,,,,,,4,2023-12-24,5217302,Pirenopolis,GO,2023,52
1702771200000,202351,0.0,0,0,0,0.5,0.0,0,1,521730220235119779,2024-02-26,Pirenópolis,0,0.0,26598,21.1428571428571,83.2550485714286,0,0,0,81.5932221428571,79.9313965714286,21.5,21.8571428571429,,,,,,4,2023-12-17,5217302,Pirenopolis,GO,2023,51
1702166400000,202350,0.0,0,0,0,0.5,0.0,0,1,521730220235019779,2024-02-26,Pirenópolis,0,0.0,26598,22.5,75.997827625,0,0,0,70.5974815,63.66580675,23.67361125,25.375,,,,,,4,2023-12-10,5217302,Pirenopolis,GO,2023,50
