data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana
1786233600000,202632,10.0,5,18,4,0.53918725,0.3420711,0,1,530010820263220683,2026-08-18,Brasília,,1.0445017,2923369,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,4,,,,,9032,2026-08-09,5300108,Brasilia,DF,2026,32
1785628800000,202631,11.0,8,15,8,0.51821375,0.3762782,0,1,530010820263120683,2026-08-18,Brasília,,1.019381,2923369,16.75655,40.3993333333333,0,0,1,36.7929166666667,33.7447333333333,17.8072333333333,18.9021333333333,7,,,,,9032,2026-08-02,5300108,Brasilia,DF,2026,31
1785024000000,202630,7.0,5,11,5,0.08102785,0.23944975,0,1,530010820263020683,2026-08-18,Brasília,,0.53500825,2923369,22.5764428571429,41.2775428571429,0,0,0,41.2775428571429,41.2775428571429,22.5764428571429,22.5764428571429,5,,,,,9032,2026-07-26,5300108,Brasilia,DF,2026,30
1784419200000,202629,12.0,11,15,11,0.22343847,0.4104853,0,1,530010820262920683,2026-08-18,Brasília,,0.7521228,2923369,20.5697857142857,47.9072285714286,0,0,1,47.9072285714286,47.9072285714286,20.5697857142857,20.5697857142857,9,,,,,9032,2026-07-19,5300108,Brasilia,DF,2026,29
1783814400000,202628,11.0,10,14,10,0.09791714,0.3762782,0,1,530010820262820683,2026-08-18,Brasília,,0.61769414,2923369,20.3547142857143,53.2787428571429,0,0,1,53.2787428571429,53.2787428571429,20.3547142857143,20.3547142857143,8,,,,,9032,2026-07-12,5300108,Brasilia,DF,2026,28
1783209600000,202627,18.0,17,20,17,0.45784637,0.61572796,0,1,530010820262720683,2026-08-18,Brasília,,0.96600485,2923369,20.6639142857143,51.9505285714286,0,0,1,51.9505285714286,51.9505285714286,20.6639142857143,20.6639142857143,10,,,,,9032,2026-07-05,5300108,Brasilia,DF,2026,27
1782604800000,202626,18.0,18,21,18,0.39848167,0.61572796,0,1,530010820262620683,2026-08-18,Brasília,,0.92028916,2923369,18.8838714285714,60.5936857142857,0,0,1,60.5936857142857,60.5936857142857,18.8838714285714,18.8838714285714,14,,,,,9032,2026-06-28,5300108,Brasilia,DF,2026,26
1782000000000,202625,19.0,19,21,19,0.39825708,0.64993507,0,1,530010820262520683,2026-08-18,Brasília,,0.9220821,2923369,20.7842428571429,63.6551,0,0,1,63.6551,63.6551,20.7842428571429,20.7842428571429,13,,,,,9032,2026-06-21,5300108,Brasilia,DF,2026,25
1781395200000,202624,18.0,18,20,18,0.24094193,0.61572796,0,1,530010820262420683,2026-08-18,Brasília,,0.8028319,2923369,20.2987571428571,72.7765857142857,0,0,1,72.7765857142857,72.7765857142857,20.2987571428571,20.2987571428571,14,,,,,9032,2026-06-14,5300108,Brasilia,DF,2026,24
1780790400000,202623,24.0,24,25,24,0.33538172,0.8209706,0,1,530010820262320683,2026-08-18,Brasília,,0.88854396,2923369,17.5288285714286,77.5644,0,0,1,71.6308428571429,66.1599,18.9588285714286,20.5312,22,,,,,9032,2026-06-07,5300108,Brasilia,DF,2026,23
1780185600000,202622,16.0,16,16,16,0.022118596,0.54731375,0,1,530010820262220683,2026-08-18,Brasília,,0.54578274,2923369,15.5034285714286,81.6309285714286,0,0,1,62.7693,41.3883857142857,19.9347714285714,24.6927142857143,6,,,,,9032,2026-05-31,5300108,Brasilia,DF,2026,22
1779580800000,202621,30.0,30,30,30,0.6520996,1.0262133,0,1,530010820262120683,2026-08-18,Brasília,,1.1083006,2923369,17.2512142857143,85.4741428571429,0,0,1,66.4965285714286,46.0138857142857,21.2217571428571,25.5671571428571,23,,,,,9032,2026-05-24,5300108,Brasilia,DF,2026,21
1778976000000,202620,35.0,35,35,35,0.900372,1.1972488,0,1,530010820262020683,2026-08-18,Brasília,,1.3923581,2923369,18.1722,85.6796857142857,0,0,1,64.0478428571429,42.0939857142857,22.4911142857143,27.0704,28,,,,,9032,2026-05-17,5300108,Brasilia,DF,2026,20
1778371200000,202619,24.0,24,24,24,0.516731,0.8209706,0,1,530010820261920683,2026-08-18,Brasília,,1.0121136,2923369,17.6701571428571,85.2201857142857,0,0,1,63.8675285714286,40.1107714285714,22.4173857142857,27.5054,20,,,,,9032,2026-05-10,5300108,Brasilia,DF,2026,19
1777766400000,202618,24.0,24,24,24,0.72220343,0.8209706,0,1,530010820261820683,2026-08-18,Brasília,,1.1925863,2923369,21.3461,64.6686,0,0,1,64.6686,64.6686,21.3461,21.3461,18,,,,,9032,2026-05-03,5300108,Brasilia,DF,2026,18
1777161600000,202617,28.0,28,28,28,0.9506198,0.957799,0,1,530010820261720683,2026-08-18,Brasília,,1.6397886,2923369,21.5058571428571,69.5123,0,1,1,69.5123,69.5123,21.5058571428571,21.5058571428571,19,,,,,9032,2026-04-26,5300108,Brasilia,DF,2026,17
1776556800000,202616,19.0,19,19,19,0.685251,0.64993507,0,1,530010820261620683,2026-08-18,Brasília,,1.1747115,2923369,17.9098857142857,84.1736285714286,0,0,1,66.3531142857143,45.3595571428571,22.2808285714286,27.0191428571429,10,,,,,9032,2026-04-19,5300108,Brasilia,DF,2026,16
1775952000000,202615,14.0,14,14,14,0.37602645,0.4788995,0,2,530010820261520683,2026-08-18,Brasília,,0.8918831,2923369,18.1907571428571,90.6527285714286,1,0,1,76.2713428571429,57.5802714285714,21.6576857142857,25.5527428571429,9,,,,,9032,2026-04-12,5300108,Brasilia,DF,2026,15
1775347200000,202614,19.0,19,19,19,0.73636323,0.64993507,0,2,530010820261420683,2026-08-18,Brasília,,1.2382929,2923369,18.5141142857143,93.1115142857143,1,0,1,78.9915571428571,60.3169571428571,22.2680857142857,26.5276285714286,17,,,,,9032,2026-04-05,5300108,Brasilia,DF,2026,14
1774742400000,202613,13.0,13,13,13,0.4318186,0.4446924,0,2,530010820261320683,2026-08-18,Brasília,,0.9368325,2923369,17.8981571428571,91.9661714285714,1,0,1,76.9703714285714,57.8993142857143,21.6776571428571,26.3406142857143,11,,,,,9032,2026-03-29,5300108,Brasilia,DF,2026,13
1774137600000,202612,18.0,18,18,18,0.84605384,0.61572796,0,2,530010820261220683,2026-08-18,Brasília,,1.4440359,2923369,18.2335428571429,95.0457142857143,1,0,1,80.1374285714286,62.8803857142857,21.6229285714286,25.6422428571429,13,,,,,9032,2026-03-22,5300108,Brasilia,DF,2026,12
1773532800000,202611,14.0,14,14,14,0.6368357,0.4788995,0,2,530010820261120683,2026-08-18,Brasília,,1.1441416,2923369,18.9641,96.9973428571429,1,0,1,82.6296571428571,60.5773428571429,22.2452714285714,26.6054,10,,,,,9032,2026-03-15,5300108,Brasilia,DF,2026,11
1772928000000,202610,10.0,10,10,10,0.44032475,0.3420711,0,2,530010820261020683,2026-08-18,Brasília,,0.9373072,2923369,18.8420857142857,96.8761428571429,1,0,0,82.5444142857143,62.1543,22.3449285714286,26.8503857142857,9,,,,,9032,2026-03-08,5300108,Brasilia,DF,2026,10
1772323200000,202609,14.0,14,14,14,0.9375381,0.4788995,0,2,530010820260920683,2026-08-18,Brasília,,1.9581254,2923369,18.8590142857143,95.6115285714286,1,0,1,79.4475,60.3038142857143,22.4146428571429,26.6576857142857,11,,,,,9032,2026-03-01,5300108,Brasilia,DF,2026,9
1771718400000,202608,13.0,13,13,13,0.96591884,0.4446924,0,2,530010820260820683,2026-08-18,Brasília,,2.3798468,2923369,19.0052,95.9175714285714,1,1,1,86.5934428571429,72.3973714285714,21.0640428571429,24.5296571428571,12,,,,,9032,2026-02-22,5300108,Brasilia,DF,2026,8
1771113600000,202607,6.0,6,6,6,0.4599311,0.20524265,0,2,530010820260720683,2026-08-18,Brasília,,0.946133,2923369,18.8912142857143,89.7889857142857,1,0,0,74.3873714285714,56.9740428571429,22.5151,26.6196714285714,3,,,,,9032,2026-02-15,5300108,Brasilia,DF,2026,7
1770508800000,202606,1.0,1,1,1,0.010708136,0.03420711,0,2,530010820260620683,2026-08-18,Brasília,,0.15278491,2923369,18.0440857142857,95.5104857142857,1,0,0,80.5550571428572,61.8745,21.6539428571429,25.7268571428571,1,,,,,9032,2026-02-08,5300108,Brasilia,DF,2026,6
1769904000000,202605,11.0,11,11,11,0.81940985,0.3762782,0,2,530010820260520683,2026-08-18,Brasília,,1.5261506,2923369,19.0353857142857,95.9482142857143,1,0,1,84.2646714285714,65.9584428571429,21.8494857142857,25.6237714285714,9,,,,,9032,2026-02-01,5300108,Brasilia,DF,2026,5
1769299200000,202604,4.0,4,4,4,0.08112602,0.13682844,0,2,530010820260420683,2026-08-18,Brasília,,0.45641455,2923369,18.5233857142857,94.4757285714286,1,0,0,79.1079428571429,57.9487857142857,22.305,27.2129428571429,4,,,,,9032,2026-01-25,5300108,Brasilia,DF,2026,4
1768694400000,202603,7.0,7,7,7,0.2831177,0.23944975,0,2,530010820260320683,2026-08-18,Brasília,,0.75681174,2923369,18.6895285714286,95.2238,1,0,0,86.4792285714286,74.6948714285714,20.8654714285714,23.3861428571429,5,,,,,9032,2026-01-18,5300108,Brasilia,DF,2026,3
1768089600000,202602,9.0,9,9,9,0.59766114,0.30786398,0,2,530010820260220683,2026-08-18,Brasília,,1.1242505,2923369,18.3624285714286,88.322,1,0,0,69.1713714285714,49.0434714285714,22.9209714285714,27.5068285714286,6,,,,,9032,2026-01-11,5300108,Brasilia,DF,2026,2
1767484800000,202601,12.0,12,12,12,0.89332634,0.4104853,0,2,530010820260120683,2026-08-18,Brasília,,1.7734088,2923369,18.5175285714286,95.0713571428571,1,0,1,81.4357285714286,62.0752,21.3464714285714,24.8989142857143,8,,,,,9032,2026-01-04,5300108,Brasilia,DF,2026,1
1766880000000,202553,6.0,6,6,6,0.46748567,0.20524265,0,2,530010820255320683,2026-08-18,Brasília,,0.95598334,2923369,19.7712,91.8467714285714,1,0,0,75.3416428571429,55.9550428571429,23.9162,28.5334,3,,,,,9032,2025-12-28,5300108,Brasilia,DF,2025,53
1766275200000,202552,8.0,8,8,8,0.3940085,0.27365687,0,2,530010820255220683,2026-08-18,Brasília,,0.8806632,2923369,18.4614571428571,89.3073857142857,1,0,0,69.3393714285714,50.4087285714286,23.1671,27.9089142857143,6,,,,,9032,2025-12-21,5300108,Brasilia,DF,2025,52
1765670400000,202551,5.0,5,5,5,0.019546146,0.17103554,0,2,530010820255120683,2026-08-18,Brasília,,0.37053955,2923369,19.5468285714286,96.1316714285714,1,0,0,83.0461428571429,64.4161142857143,22.0513,25.3624714285714,5,,,,,9032,2025-12-14,5300108,Brasilia,DF,2025,51
1765065600000,202550,3.0,3,3,3,0.0043170787,0.102621324,0,2,530010820255020683,2026-08-18,Brasília,,0.23579472,2923369,18.786,95.3298714285714,1,0,0,82.3398142857143,65.2640857142857,21.7042857142857,25.6474142857143,3,,,,,9032,2025-12-07,5300108,Brasilia,DF,2025,50
1764460800000,202549,23.0,23,23,23,0.9925782,0.7867635,0,1,530010820254920683,2026-08-18,Brasília,,2.4192,2923369,19.4008,94.1600142857143,1,1,1,81.9842571428571,64.3840285714286,22.0923857142857,25.4679571428571,23,,,,,9032,2025-11-30,5300108,Brasilia,DF,2025,49
