data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana
1786233600000,202632,0.0,0,0,0,0.0,0.0,0,1,520620620263220683,2026-08-18,Cristalina,,0.0,58940,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,,,,,17524,2026-08-09,5206206,Cristalina,GO,2026,32
1785628800000,202631,1.0,1,1,1,0.16689111,1.6966406,0,1,520620620263120683,2026-08-18,Cristalina,,0.38714358,58940,16.7616833333333,40.8682166666667,0,0,0,36.9324166666667,33.8208,17.9878166666667,19.2046833333333,0,,,,,17524,2026-08-02,5206206,Cristalina,GO,2026,31
1785024000000,202630,2.0,2,2,2,0.5073945,3.3932812,0,1,520620620263020683,2026-08-18,Cristalina,,1.0168836,58940,22.4404,44.9951142857143,0,0,0,44.9951142857143,44.9951142857143,22.4404,22.4404,1,,,,,17524,2026-07-26,5206206,Cristalina,GO,2026,30
1784419200000,202629,5.0,5,5,5,0.68662775,8.483203,0,1,520620620262920683,2026-08-18,Cristalina,,1.3729825,58940,20.4857857142857,49.3589,0,0,0,49.3589,49.3589,20.4857857142857,20.4857857142857,0,,,,,17524,2026-07-19,5206206,Cristalina,GO,2026,29
1783814400000,202628,0.0,0,0,0,0.0,0.0,0,1,520620620262820683,2026-08-18,Cristalina,,0.0,58940,20.2525285714286,52.1942857142857,0,0,0,52.1942857142857,52.1942857142857,20.2525285714286,20.2525285714286,0,,,,,17524,2026-07-12,5206206,Cristalina,GO,2026,28
1783209600000,202627,0.0,0,0,0,0.0,0.0,0,1,520620620262720683,2026-08-18,Cristalina,,0.0,58940,20.6551142857143,52.4789285714286,0,0,0,52.4789285714286,52.4789285714286,20.6551142857143,20.6551142857143,0,,,,,17524,2026-07-05,5206206,Cristalina,GO,2026,27
1782604800000,202626,11.0,11,11,11,0.63791496,18.663048,0,1,520620620262620683,2026-08-18,Cristalina,,1.1655239,58940,19.2174571428571,62.2277857142857,0,0,1,62.2277857142857,62.2277857142857,19.2174571428571,19.2174571428571,1,,,,,17524,2026-06-28,5206206,Cristalina,GO,2026,26
1782000000000,202625,12.0,12,12,12,0.9616896,20.359688,0,1,520620620262520683,2026-08-18,Cristalina,,2.4017272,58940,20.4761142857143,63.7318142857143,0,1,1,63.7318142857143,63.7318142857143,20.4761142857143,20.4761142857143,3,,,,,17524,2026-06-21,5206206,Cristalina,GO,2026,25
1781395200000,202624,14.0,14,14,14,0.9991183,23.75297,0,1,520620620262420683,2026-08-18,Cristalina,,5.904541,58940,20.0711428571429,73.7933142857143,0,1,1,73.7933142857143,73.7933142857143,20.0711428571429,20.0711428571429,1,,,,,17524,2026-06-14,5206206,Cristalina,GO,2026,24
1780790400000,202623,1.0,1,1,1,0.12953876,1.6966406,0,1,520620620262320683,2026-08-18,Cristalina,,0.33915043,58940,17.4036714285714,75.1915428571429,0,0,0,70.0166714285714,64.5353428571429,18.8693857142857,20.4654857142857,1,,,,,17524,2026-06-07,5206206,Cristalina,GO,2026,23
