data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana
1786233600000,202632,0.0,0,0,0,0.5,0.0,0,1,520530720263220683,2026-08-18,Cavalcante,,0.0,10991,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,,,,,3,2026-08-09,5205307,Cavalcante,GO,2026,32
1785628800000,202631,0.0,0,0,0,0.5,0.0,0,1,520530720263120683,2026-08-18,Cavalcante,,0.0,10991,18.1114166666667,40.5672166666667,0,0,0,36.9602,33.9483,19.3387166666667,20.48555,0,,,,,3,2026-08-02,5205307,Cavalcante,GO,2026,31
1785024000000,202630,0.0,0,0,0,0.5,0.0,0,1,520530720263020683,2026-08-18,Cavalcante,,0.0,10991,24.5946,42.2083571428571,0,0,0,42.2083571428571,42.2083571428571,24.5946,24.5946,0,,,,,3,2026-07-26,5205307,Cavalcante,GO,2026,30
1784419200000,202629,0.0,0,0,0,0.5,0.0,0,1,520530720262920683,2026-08-18,Cavalcante,,0.0,10991,22.0401285714286,49.7808857142857,0,0,0,49.7808857142857,49.7808857142857,22.0401285714286,22.0401285714286,0,,,,,3,2026-07-19,5205307,Cavalcante,GO,2026,29
1783814400000,202628,0.0,0,0,0,0.5,0.0,0,1,520530720262820683,2026-08-18,Cavalcante,,0.0,10991,23.2586714285714,51.6226714285714,0,0,0,51.6226714285714,51.6226714285714,23.2586714285714,23.2586714285714,0,,,,,3,2026-07-12,5205307,Cavalcante,GO,2026,28
1783209600000,202627,0.0,0,0,0,0.5,0.0,0,1,520530720262720683,2026-08-18,Cavalcante,,0.0,10991,22.2914571428571,50.6889571428571,0,0,0,50.6889571428571,50.6889571428571,22.2914571428571,22.2914571428571,0,,,,,3,2026-07-05,5205307,Cavalcante,GO,2026,27
1782604800000,202626,0.0,0,0,0,0.5,0.0,0,1,520530720262620683,2026-08-18,Cavalcante,,0.0,10991,21.5094571428571,55.4905428571429,0,0,0,55.4905428571429,55.4905428571429,21.5094571428571,21.5094571428571,0,,,,,3,2026-06-28,5205307,Cavalcante,GO,2026,26
1782000000000,202625,0.0,0,0,0,0.5,0.0,0,1,520530720262520683,2026-08-18,Cavalcante,,0.0,10991,22.6956714285714,55.8201,0,0,0,55.8201,55.8201,22.6956714285714,22.6956714285714,0,,,,,3,2026-06-21,5205307,Cavalcante,GO,2026,25
1781395200000,202624,0.0,0,0,0,0.5,0.0,0,1,520530720262420683,2026-08-18,Cavalcante,,0.0,10991,23.4327,61.4325142857143,0,0,0,61.4325142857143,61.4325142857143,23.4327,23.4327,0,,,,,3,2026-06-14,5205307,Cavalcante,GO,2026,24
1780790400000,202623,0.0,0,0,0,0.5,0.0,0,1,520530720262320683,2026-08-18,Cavalcante,,0.0,10991,20.1822571428571,70.0463857142857,0,0,0,64.5291,57.5754,21.8764571428571,23.8807714285714,0,,,,,3,2026-06-07,5205307,Cavalcante,GO,2026,23
