data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana
1786233600000,202632,0.0,0,0,0,0.0,0.0,0,1,520551320263220683,2026-08-18,Cocalzinho de Goiás,,0.0,24018,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,,,,,5785,2026-08-09,5205513,Cocalzinho de Goias,GO,2026,32
1785628800000,202631,1.0,1,1,1,0.42540032,4.163544,0,1,520551320263120683,2026-08-18,Cocalzinho de Goiás,,0.81095964,24018,18.0533166666667,35.2926,0,0,0,32.6669666666667,30.0216666666667,18.9638,19.9918166666667,1,,,,,5785,2026-08-02,5205513,Cocalzinho de Goias,GO,2026,31
1785024000000,202630,0.0,0,0,0,0.0,0.0,0,1,520551320263020683,2026-08-18,Cocalzinho de Goiás,,0.0,24018,23.4062714285714,39.2916428571429,0,0,0,39.2916428571429,39.2916428571429,23.4062714285714,23.4062714285714,0,,,,,5785,2026-07-26,5205513,Cocalzinho de Goias,GO,2026,30
1784419200000,202629,1.0,1,1,1,0.4073028,4.163544,0,1,520551320262920683,2026-08-18,Cocalzinho de Goiás,,0.7717083,24018,21.5210428571429,46.4882857142857,0,0,0,46.4882857142857,46.4882857142857,21.5210428571429,21.5210428571429,1,,,,,5785,2026-07-19,5205513,Cocalzinho de Goias,GO,2026,29
1783814400000,202628,3.0,3,3,3,0.8749261,12.490632,0,1,520551320262820683,2026-08-18,Cocalzinho de Goiás,,2.9986892,24018,21.7445571428571,50.8514428571429,0,0,0,50.8514428571429,50.8514428571429,21.7445571428571,21.7445571428571,3,,,,,5785,2026-07-12,5205513,Cocalzinho de Goias,GO,2026,28
1783209600000,202627,1.0,1,1,1,0.38033846,4.163544,0,1,520551320262720683,2026-08-18,Cocalzinho de Goiás,,0.71702874,24018,21.6165,50.5007571428571,0,0,0,50.5007571428571,50.5007571428571,21.6165,21.6165,1,,,,,5785,2026-07-05,5205513,Cocalzinho de Goias,GO,2026,27
1782604800000,202626,0.0,0,0,0,0.0,0.0,0,1,520551320262620683,2026-08-18,Cocalzinho de Goiás,,0.0,24018,20.3129285714286,54.4313857142857,0,0,0,54.4313857142857,54.4313857142857,20.3129285714286,20.3129285714286,0,,,,,5785,2026-06-28,5205513,Cocalzinho de Goias,GO,2026,26
1782000000000,202625,2.0,2,2,2,0.6430967,8.327088,0,1,520551320262520683,2026-08-18,Cocalzinho de Goiás,,1.4242841,24018,22.1456285714286,60.7892,0,0,0,60.7892,60.7892,22.1456285714286,22.1456285714286,1,,,,,5785,2026-06-21,5205513,Cocalzinho de Goias,GO,2026,25
1781395200000,202624,2.0,2,2,2,0.59351844,8.327088,0,1,520551320262420683,2026-08-18,Cocalzinho de Goiás,,1.2491765,24018,21.5381428571429,66.8096571428571,0,0,0,66.8096571428571,66.8096571428571,21.5381428571429,21.5381428571429,2,,,,,5785,2026-06-14,5205513,Cocalzinho de Goias,GO,2026,24
1780790400000,202623,1.0,1,1,1,0.21603045,4.163544,0,1,520551320262320683,2026-08-18,Cocalzinho de Goiás,,0.45234677,24018,18.3126714285714,72.9947857142857,0,0,0,66.2989428571429,58.6537142857143,20.0315428571429,22.0529428571429,1,,,,,5785,2026-06-07,5205513,Cocalzinho de Goias,GO,2026,23
