data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana
1786233600000,202632,0.0,0,0,0,0.5,0.0,0,1,521460620263220683,2026-08-18,Niquelândia,,0.0,35609,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,,,,,8,2026-08-09,5214606,Niquelandia,GO,2026,32
1785628800000,202631,0.0,0,0,0,0.5,0.0,0,1,521460620263120683,2026-08-18,Niquelândia,,0.0,35609,18.87955,39.2245833333333,0,0,0,34.7550166666667,31.5848333333333,20.1197,21.2341333333333,0,,,,,8,2026-08-02,5214606,Niquelandia,GO,2026,31
1785024000000,202630,0.0,0,0,0,0.5,0.0,0,1,521460620263020683,2026-08-18,Niquelândia,,0.0,35609,25.3380142857143,39.1259857142857,0,0,0,39.1259857142857,39.1259857142857,25.3380142857143,25.3380142857143,0,,,,,8,2026-07-26,5214606,Niquelandia,GO,2026,30
1784419200000,202629,0.0,0,0,0,0.5,0.0,0,1,521460620262920683,2026-08-18,Niquelândia,,0.0,35609,23.1281,45.6334571428571,0,0,0,45.6334571428571,45.6334571428571,23.1281,23.1281,0,,,,,8,2026-07-19,5214606,Niquelandia,GO,2026,29
1783814400000,202628,0.0,0,0,0,0.5,0.0,0,1,521460620262820683,2026-08-18,Niquelândia,,0.0,35609,23.9463142857143,48.3458714285714,0,0,0,48.3458714285714,48.3458714285714,23.9463142857143,23.9463142857143,0,,,,,8,2026-07-12,5214606,Niquelandia,GO,2026,28
1783209600000,202627,0.0,0,0,0,0.5,0.0,0,1,521460620262720683,2026-08-18,Niquelândia,,0.0,35609,23.4685428571429,47.3216428571429,0,0,0,47.3216428571429,47.3216428571429,23.4685428571429,23.4685428571429,0,,,,,8,2026-07-05,5214606,Niquelandia,GO,2026,27
1782604800000,202626,0.0,0,0,0,0.5,0.0,0,1,521460620262620683,2026-08-18,Niquelândia,,0.0,35609,22.4433714285714,52.6763857142857,0,0,0,52.6763857142857,52.6763857142857,22.4433714285714,22.4433714285714,0,,,,,8,2026-06-28,5214606,Niquelandia,GO,2026,26
1782000000000,202625,0.0,0,0,0,0.5,0.0,0,1,521460620262520683,2026-08-18,Niquelândia,,0.0,35609,24.2656,54.5283857142857,0,0,0,54.5283857142857,54.5283857142857,24.2656,24.2656,0,,,,,8,2026-06-21,5214606,Niquelandia,GO,2026,25
1781395200000,202624,0.0,0,0,0,0.5,0.0,0,1,521460620262420683,2026-08-18,Niquelândia,,0.0,35609,24.0757428571429,61.4382,0,0,0,61.4382,61.4382,24.0757428571429,24.0757428571429,0,,,,,8,2026-06-14,5214606,Niquelandia,GO,2026,24
1780790400000,202623,0.0,0,0,0,0.5,0.0,0,1,521460620262320683,2026-08-18,Niquelândia,,0.0,35609,20.6269571428571,71.3649714285714,0,0,0,64.2761857142857,57.4283428571429,22.2945428571429,24.0467714285714,0,,,,,8,2026-06-07,5214606,Niquelandia,GO,2026,23
