data_iniSE,se_codigo,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,tweet,Rt,pop,tempmin,umidmax,receptivo,transmissao,nivel_inc,umidmed,umidmin,tempmed,tempmax,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,data_ini_se,cod_ibge,municipio,uf,ano,semana,tempmed_imputado,tempmin_imputado,tempmax_imputado,umidmed_imputado,umidmin_imputado,umidmax_imputado,incidencia_100k,casos_est_lag1,incidencia_lag1,casos_est_lag2,incidencia_lag2,casos_est_lag3,incidencia_lag3,casos_est_lag4,incidencia_lag4,casos_est_lag8,incidencia_lag8,casos_est_mm3,incidencia_mm3,casos_est_mm4,incidencia_mm4,casos_est_mm8,incidencia_mm8,razao_mm3_mm8,variacao_semanal,tempmed_lag1,tempmed_lag2,tempmed_lag3,tempmed_lag4,tempmed_lag6,tempmed_lag8,tempmin_lag1,tempmin_lag2,tempmin_lag3,tempmin_lag4,tempmin_lag6,tempmin_lag8,tempmax_lag1,tempmax_lag2,tempmax_lag3,tempmax_lag4,tempmax_lag6,tempmax_lag8,umidmed_lag1,umidmed_lag2,umidmed_lag3,umidmed_lag4,umidmed_lag6,umidmed_lag8,tempmed_anomalia,umidmed_anomalia,semanas_favoraveis_8,porte_populacional,log_pop,completude,dado_provisorio,incerteza_nowcast,clima_imputado,historico_insuficiente
1449964800000,201550,0.0,0,0.0,0,0.0,0.0,0,1,520017520155019589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,18.2857142857143,93.1428571428571,0,0,0,82.9737322857143,69.8571428571429,19.9398998571429,22.1428571428571,0,,,,,2027,2015-12-13,5200175,Agua Fria de Goias,GO,2015,50,0,0,0,0,0,0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.754071005236205,0.25,4.3155532539271535,0.125,2.1577766269635767,2.6666666666666665,,21.272789,23.9021398571429,22.4175107142857,22.4648577142857,23.845613,25.4464884285714,18.4285714285714,18.7142857142857,18.7142857142857,19.1428571428571,18.0,17.1428571428571,25.7142857142857,30.2857142857143,29.1428571428571,28.4285714285714,31.125,33.2857142857143,81.6306114285714,70.8344028571429,77.7202051428571,79.5603714285714,64.834939875,46.4860485714286,-1.9836104974602762,2.939393867857163,8.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1450569600000,201551,0.0,0,0.0,0,0.0,0.0,0,1,520017520155119589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,18.1428571428571,93.4285714285714,0,0,0,81.7665335714286,70.7142857142857,20.3035714285714,22.7142857142857,0,,,,,2027,2015-12-20,5200175,Agua Fria de Goias,GO,2015,51,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.3333333333333333,5.754071005236205,0.25,4.3155532539271535,0.125,2.1577766269635767,2.6666666666666665,,19.9398998571429,21.272789,23.9021398571429,22.4175107142857,25.0438774285714,22.5373938571429,18.2857142857143,18.4285714285714,18.7142857142857,18.7142857142857,17.5714285714286,18.5714285714286,22.1428571428571,25.7142857142857,30.2857142857143,29.1428571428571,32.5714285714286,28.0,82.9737322857143,81.6306114285714,70.8344028571429,77.7202051428571,50.3418361428571,74.2970257142857,-1.7359472700000182,2.495644823809542,7.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1451174400000,201552,0.0,0,0.0,0,0.0,0.0,0,1,520017520155219589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,18.7142857142857,97.4285714285714,0,0,0,88.9041938571429,79.7142857142857,19.7125842857143,21.4285714285714,0,,,,,2027,2015-12-27,5200175,Agua Fria de Goias,GO,2015,52,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.25,4.3155532539271535,0.125,2.1577766269635767,0.0,,20.3035714285714,19.9398998571429,21.272789,23.9021398571429,22.4648577142857,23.845613,18.1428571428571,18.2857142857143,18.4285714285714,18.7142857142857,19.1428571428571,18.0,22.7142857142857,22.1428571428571,25.7142857142857,30.2857142857143,28.4285714285714,31.125,81.7665335714286,82.9737322857143,81.6306114285714,70.8344028571429,79.5603714285714,64.834939875,-2.3381661576190425,9.306529400793693,6.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1451779200000,201601,0.0,0,0.0,0,0.0,0.0,0,1,520017520160119589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,19.8571428571429,95.7142857142857,0,0,0,92.1944434285714,87.0,20.3042657142857,21.2857142857143,0,,,,,2027,2016-01-03,5200175,Agua Fria de Goias,GO,2016,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.1577766269635767,0.0,,19.7125842857143,20.3035714285714,19.9398998571429,21.272789,22.4175107142857,25.0438774285714,18.7142857142857,18.1428571428571,18.2857142857143,18.4285714285714,18.7142857142857,17.5714285714286,21.4285714285714,22.7142857142857,22.1428571428571,25.7142857142857,29.1428571428571,32.5714285714286,88.9041938571429,81.7665335714286,82.9737322857143,81.6306114285714,77.7202051428571,50.3418361428571,-1.852038036630045,13.196055934065924,5.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1452384000000,201602,0.0,0,0.0,0,0.0,0.0,0,1,520017520160219589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,19.8571428571429,96.5714285714286,0,0,0,91.8952377142857,85.0,20.4555558571429,21.7142857142857,0,,,,,2027,2016-01-10,5200175,Agua Fria de Goias,GO,2016,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.1577766269635767,0.0,,20.3042657142857,19.7125842857143,20.3035714285714,19.9398998571429,23.9021398571429,22.4648577142857,19.8571428571429,18.7142857142857,18.1428571428571,18.2857142857143,18.7142857142857,19.1428571428571,21.2857142857143,21.4285714285714,22.7142857142857,22.1428571428571,30.2857142857143,28.4285714285714,92.1944434285714,88.9041938571429,81.7665335714286,82.9737322857143,70.8344028571429,79.5603714285714,-1.6530734615384226,14.399878978021974,4.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1452988800000,201603,0.0,0,0.0,0,0.0,0.0,0,1,520017520160319589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,19.4285714285714,96.5714285714286,0,0,0,91.8866034285714,83.8571428571429,20.3352258571429,21.7142857142857,0,,,,,2027,2016-01-17,5200175,Agua Fria de Goias,GO,2016,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.1577766269635767,0.0,,20.4555558571429,20.3042657142857,19.7125842857143,20.3035714285714,21.272789,22.4175107142857,19.8571428571429,19.8571428571429,18.7142857142857,18.1428571428571,18.4285714285714,18.7142857142857,21.7142857142857,21.2857142857143,21.4285714285714,22.7142857142857,25.7142857142857,29.1428571428571,91.8952377142857,92.1944434285714,88.9041938571429,81.7665335714286,81.6306114285714,77.7202051428571,-2.3011539890109525,19.05917023076921,3.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1453593600000,201604,0.0,0,0.0,0,0.0,0.0,0,1,520017520160419589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,19.1428571428571,97.4285714285714,0,0,0,88.2325914285714,76.2857142857143,20.553884,22.4285714285714,0,,,,,2027,2016-01-24,5200175,Agua Fria de Goias,GO,2016,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.125,2.1577766269635767,0.0,,20.3352258571429,20.4555558571429,20.3042657142857,19.7125842857143,19.9398998571429,23.9021398571429,19.4285714285714,19.8571428571429,19.8571428571429,18.7142857142857,18.2857142857143,18.7142857142857,21.7142857142857,21.7142857142857,21.2857142857143,21.4285714285714,22.1428571428571,30.2857142857143,91.8866034285714,91.8952377142857,92.1944434285714,88.9041938571429,82.9737322857143,70.8344028571429,-1.7934031098900967,12.392358043956023,2.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1454198400000,201605,0.0,0,0.0,0,0.0,0.0,0,1,520017520160519589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,16.7142857142857,96.5714285714286,0,0,0,69.3639462857143,34.7142857142857,22.9293205714286,29.0,0,,,,,2027,2016-01-31,5200175,Agua Fria de Goias,GO,2016,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.553884,20.3352258571429,20.4555558571429,20.3042657142857,20.3035714285714,21.272789,19.1428571428571,19.4285714285714,19.8571428571429,19.8571428571429,18.1428571428571,18.4285714285714,22.4285714285714,21.7142857142857,21.7142857142857,21.2857142857143,22.7142857142857,25.7142857142857,88.2325914285714,91.8866034285714,91.8952377142857,92.1944434285714,81.7665335714286,81.6306114285714,0.27847715384617544,-5.552805241758236,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1454803200000,201606,1.0,1,1.0,1,0.9632679,17.262213,0,1,520017520160619589,2023-08-20,Água Fria de Goiás,0.0,18.521618,5793,18.5714285714286,94.8571428571429,1,0,0,70.5996,37.1428571428571,23.3761632857143,29.1428571428571,1,,,,,2027,2016-02-07,5200175,Agua Fria de Goias,GO,2016,6,0,0,0,0,0,0,17.262213015708614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.9293205714286,20.553884,20.3352258571429,20.4555558571429,19.7125842857143,19.9398998571429,16.7142857142857,19.1428571428571,19.4285714285714,19.8571428571429,18.7142857142857,18.2857142857143,29.0,22.4285714285714,21.7142857142857,21.7142857142857,21.4285714285714,22.1428571428571,69.3639462857143,88.2325914285714,91.8866034285714,91.8952377142857,88.9041938571429,82.9737322857143,1.0951046373626454,-6.507612043956044,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1455408000000,201607,0.0,0,0.0,0,0.0,0.0,0,1,520017520160719589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,17.5714285714286,94.0,0,0,0,85.2006808571429,65.7142857142857,19.4691558571429,21.5714285714286,0,,,,,2027,2016-02-14,5200175,Agua Fria de Goias,GO,2016,7,0,0,0,0,0,0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.754071005236205,0.25,4.3155532539271535,0.125,2.1577766269635767,2.6666666666666665,-1.0,23.3761632857143,22.9293205714286,20.553884,20.3352258571429,20.3042657142857,20.3035714285714,18.5714285714286,16.7142857142857,19.1428571428571,19.4285714285714,19.8571428571429,18.1428571428571,29.1428571428571,29.0,22.4285714285714,21.7142857142857,21.2857142857143,22.7142857142857,70.5996,69.3639462857143,88.2325914285714,91.8866034285714,92.1944434285714,81.7665335714286,-2.460086967032929,7.300765758241795,2.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1456012800000,201608,1.0,1,1.0,1,0.730556,17.262213,0,1,520017520160819589,2023-08-20,Água Fria de Goiás,0.0,2.207831,5793,17.2857142857143,96.8571428571429,0,0,0,89.1411558571429,80.2857142857143,18.72449,20.8571428571429,0,,,,,2027,2016-02-21,5200175,Agua Fria de Goias,GO,2016,8,0,0,0,0,0,0,17.262213015708614,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.754071005236205,0.25,4.3155532539271535,0.125,2.1577766269635767,2.6666666666666665,,19.4691558571429,23.3761632857143,22.9293205714286,20.553884,20.4555558571429,19.7125842857143,17.5714285714286,18.5714285714286,16.7142857142857,19.1428571428571,19.8571428571429,18.7142857142857,21.5714285714286,29.1428571428571,29.0,22.4285714285714,21.7142857142857,21.4285714285714,85.2006808571429,70.5996,69.3639462857143,88.2325914285714,91.8952377142857,88.9041938571429,-2.8508303753614754,8.068830395026069,2.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1456617600000,201609,0.0,0,0.0,0,0.0,0.0,0,1,520017520160919589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,19.0,95.7142857142857,0,0,0,88.2529098571429,76.7142857142857,20.6726508571429,22.4285714285714,0,,,,,2027,2016-02-28,5200175,Agua Fria de Goias,GO,2016,9,0,0,0,0,0,0,0.0,1.0,17.262213015708614,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.6666666666666666,11.50814201047241,0.5,8.631106507854307,0.25,4.3155532539271535,2.6666666666666665,-1.0,18.72449,19.4691558571429,23.3761632857143,22.9293205714286,20.3352258571429,20.3042657142857,17.2857142857143,17.5714285714286,18.5714285714286,16.7142857142857,19.4285714285714,19.8571428571429,20.8571428571429,21.5714285714286,29.1428571428571,29.0,21.7142857142857,21.2857142857143,89.1411558571429,85.2006808571429,70.5996,69.3639462857143,91.8866034285714,92.1944434285714,-1.4941298388277993,10.523494020146558,2.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1457222400000,201610,0.0,0,0.0,0,0.0,0.0,0,1,520017520161019589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,19.7142857142857,99.1428571428571,0,0,0,90.8820865714286,80.0,20.6164965714286,22.0,0,,,,,2027,2016-03-06,5200175,Agua Fria de Goias,GO,2016,10,0,0,0,0,0,0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.3333333333333333,5.754071005236205,0.5,8.631106507854307,0.25,4.3155532539271535,1.3333333333333333,,20.6726508571429,18.72449,19.4691558571429,23.3761632857143,20.553884,20.4555558571429,19.0,17.2857142857143,17.5714285714286,18.5714285714286,19.1428571428571,19.8571428571429,22.4285714285714,20.8571428571429,21.5714285714286,29.1428571428571,22.4285714285714,21.7142857142857,88.2529098571429,89.1411558571429,85.2006808571429,70.5996,88.2325914285714,91.8952377142857,-1.4224935494505324,11.84870841025645,2.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1457827200000,201611,0.0,0,0.0,0,0.0,0.0,0,1,520017520161119589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,17.2857142857143,95.8571428571429,0,0,0,87.914682,77.1428571428571,19.1309525714286,21.5714285714286,0,,,,,2027,2016-03-13,5200175,Agua Fria de Goias,GO,2016,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.3333333333333333,5.754071005236205,0.25,4.3155532539271535,0.25,4.3155532539271535,1.3333333333333333,,20.6164965714286,20.6726508571429,18.72449,19.4691558571429,22.9293205714286,20.3352258571429,19.7142857142857,19.0,17.2857142857143,17.5714285714286,16.7142857142857,19.4285714285714,22.0,22.4285714285714,20.8571428571429,21.5714285714286,29.0,21.7142857142857,90.8820865714286,88.2529098571429,89.1411558571429,85.2006808571429,69.3639462857143,91.8866034285714,-2.9982456813186467,8.64879894505495,2.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1458432000000,201612,0.0,0,0.0,0,0.0,0.0,0,1,520017520161219589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,17.4285714285714,96.5714285714286,0,0,0,89.8616778571429,80.2857142857143,18.929705,20.8571428571429,0,,,,,2027,2016-03-20,5200175,Agua Fria de Goias,GO,2016,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.25,4.3155532539271535,0.25,4.3155532539271535,0.0,,19.1309525714286,20.6164965714286,20.6726508571429,18.72449,23.3761632857143,20.553884,17.2857142857143,19.7142857142857,19.0,17.2857142857143,18.5714285714286,19.1428571428571,21.5714285714286,22.0,22.4285714285714,20.8571428571429,29.1428571428571,22.4285714285714,87.914682,90.8820865714286,88.2529098571429,89.1411558571429,70.5996,88.2325914285714,-3.0344625114885098,12.293556250749305,2.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1459036800000,201613,0.0,0,0.0,0,0.0,0.0,0,1,520017520161319589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,16.4285714285714,96.5714285714286,0,0,0,87.1434238571429,76.0,18.3407027142857,20.5714285714286,0,,,,,2027,2016-03-27,5200175,Agua Fria de Goias,GO,2016,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,4.3155532539271535,0.0,,18.929705,19.1309525714286,20.6164965714286,20.6726508571429,19.4691558571429,22.9293205714286,17.4285714285714,17.2857142857143,19.7142857142857,19.0,17.5714285714286,16.7142857142857,20.8571428571429,21.5714285714286,22.0,22.4285714285714,21.5714285714286,29.0,89.8616778571429,87.914682,90.8820865714286,88.2529098571429,85.2006808571429,69.3639462857143,-3.628034135531138,9.565411421245457,2.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1459641600000,201614,0.0,0,0.0,0,0.0,0.0,0,1,520017520161419589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,17.1428571428571,91.5714285714286,0,0,0,80.3276642857143,66.1428571428571,19.5107708571429,22.5714285714286,0,,,,,2027,2016-04-03,5200175,Agua Fria de Goias,GO,2016,14,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.25,4.3155532539271535,0.0,,18.3407027142857,18.929705,19.1309525714286,20.6164965714286,18.72449,23.3761632857143,16.4285714285714,17.4285714285714,17.2857142857143,19.7142857142857,17.2857142857143,18.5714285714286,20.5714285714286,20.8571428571429,21.5714285714286,22.0,20.8571428571429,29.1428571428571,87.1434238571429,89.8616778571429,87.914682,90.8820865714286,89.1411558571429,70.5996,-2.5120631208790734,2.862775307692317,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1460246400000,201615,0.0,0,0.0,0,0.0,0.0,0,1,520017520161519589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,16.2857142857143,89.0,0,0,0,58.2568032857143,24.5714285714286,22.7471658571429,28.7142857142857,0,,,,,2027,2016-04-10,5200175,Agua Fria de Goias,GO,2016,15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.1577766269635767,0.0,,19.5107708571429,18.3407027142857,18.929705,19.1309525714286,20.6726508571429,19.4691558571429,17.1428571428571,16.4285714285714,17.4285714285714,17.2857142857143,19.0,17.5714285714286,22.5714285714286,20.5714285714286,20.8571428571429,21.5714285714286,22.4285714285714,21.5714285714286,80.3276642857143,87.1434238571429,89.8616778571429,87.914682,88.2529098571429,85.2006808571429,0.5651453626374057,-17.808899857142833,0.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1460851200000,201616,0.0,0,0.0,0,0.0,0.0,0,1,520017520161619589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,16.5714285714286,88.0,0,0,0,67.2322385714286,43.1428571428571,20.5540441428571,24.8571428571429,0,,,,,2027,2016-04-17,5200175,Agua Fria de Goias,GO,2016,16,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.125,2.1577766269635767,0.0,,22.7471658571429,19.5107708571429,18.3407027142857,18.929705,20.6164965714286,18.72449,16.2857142857143,17.1428571428571,16.4285714285714,17.4285714285714,19.7142857142857,17.2857142857143,28.7142857142857,22.5714285714286,20.5714285714286,20.8571428571429,22.0,20.8571428571429,58.2568032857143,80.3276642857143,87.1434238571429,89.8616778571429,90.8820865714286,89.1411558571429,-1.205533120879167,-8.591707681318653,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1461456000000,201617,0.0,0,0.0,0,0.0,0.0,0,1,520017520161719589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,17.0,94.0,0,0,0,85.6716438571429,68.8571428571429,18.850505,21.7142857142857,0,,,,,2027,2016-04-24,5200175,Agua Fria de Goias,GO,2016,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.5540441428571,22.7471658571429,19.5107708571429,18.3407027142857,19.1309525714286,20.6726508571429,16.5714285714286,16.2857142857143,17.1428571428571,16.4285714285714,17.2857142857143,19.0,24.8571428571429,28.7142857142857,22.5714285714286,20.5714285714286,21.5714285714286,22.4285714285714,67.2322385714286,58.2568032857143,80.3276642857143,87.1434238571429,87.914682,88.2529098571429,-2.6463229861442947,8.338880312470181,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1462060800000,201618,1.0,1,1.0,1,0.9632679,17.262213,0,1,520017520161819589,2023-08-20,Água Fria de Goiás,0.0,18.521618,5793,15.4285714285714,94.0,0,0,0,81.981576,68.7142857142857,17.8897392857143,20.8571428571429,1,,,,,2027,2016-05-01,5200175,Agua Fria de Goias,GO,2016,18,0,0,0,0,0,0,17.262213015708614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,18.850505,20.5540441428571,22.7471658571429,19.5107708571429,18.929705,20.6164965714286,17.0,16.5714285714286,16.2857142857143,17.1428571428571,17.4285714285714,19.7142857142857,21.7142857142857,24.8571428571429,28.7142857142857,22.5714285714286,20.8571428571429,22.0,85.6716438571429,67.2322385714286,58.2568032857143,80.3276642857143,89.8616778571429,90.8820865714286,-3.087984101098886,9.500095828571446,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1462665600000,201619,0.0,0,0.0,0,0.0,0.0,0,1,520017520161919589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,15.5714285714286,88.1428571428571,0,0,0,75.1598618571429,59.2857142857143,18.2619048571429,21.4285714285714,0,,,,,2027,2016-05-08,5200175,Agua Fria de Goias,GO,2016,19,0,0,0,0,0,0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.754071005236205,0.25,4.3155532539271535,0.125,2.1577766269635767,2.6666666666666665,-1.0,17.8897392857143,18.850505,20.5540441428571,22.7471658571429,18.3407027142857,19.1309525714286,15.4285714285714,17.0,16.5714285714286,16.2857142857143,16.4285714285714,17.2857142857143,20.8571428571429,21.7142857142857,24.8571428571429,28.7142857142857,20.5714285714286,21.5714285714286,81.981576,85.6716438571429,67.2322385714286,58.2568032857143,87.1434238571429,87.914682,-2.5472269725274295,6.604376234890154,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1463270400000,201620,0.0,0,0.0,0,0.0,0.0,0,1,520017520162019589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,17.8571428571429,94.0,0,0,0,85.986962,74.7142857142857,19.2891154285714,21.4285714285714,0,,,,,2027,2016-05-15,5200175,Agua Fria de Goias,GO,2016,20,0,0,0,0,0,0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.754071005236205,0.25,4.3155532539271535,0.125,2.1577766269635767,2.6666666666666665,,18.2619048571429,17.8897392857143,18.850505,20.5540441428571,19.5107708571429,18.929705,15.5714285714286,15.4285714285714,17.0,16.5714285714286,17.1428571428571,17.4285714285714,21.4285714285714,20.8571428571429,21.7142857142857,24.8571428571429,22.5714285714286,20.8571428571429,75.1598618571429,81.981576,85.6716438571429,67.2322385714286,80.3276642857143,89.8616778571429,-1.051228427350452,16.753546323565317,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1463875200000,201621,0.0,0,0.0,0,0.0,0.0,0,1,520017520162119589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,15.4285714285714,95.7142857142857,0,0,0,82.2964865714286,67.5714285714286,18.0731294285714,20.8571428571429,0,,,,,2027,2016-05-22,5200175,Agua Fria de Goias,GO,2016,21,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.3333333333333333,5.754071005236205,0.25,4.3155532539271535,0.125,2.1577766269635767,2.6666666666666665,,19.2891154285714,18.2619048571429,17.8897392857143,18.850505,22.7471658571429,18.3407027142857,17.8571428571429,15.5714285714286,15.4285714285714,17.0,16.2857142857143,16.4285714285714,21.4285714285714,21.4285714285714,20.8571428571429,21.7142857142857,28.7142857142857,20.5714285714286,85.986962,75.1598618571429,81.981576,85.6716438571429,58.2568032857143,87.1434238571429,-2.0504772021978255,11.522144721978066,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1464480000000,201622,0.0,0,0.0,0,0.0,0.0,0,1,520017520162219589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,13.0,93.1428571428571,0,0,0,81.6394545714286,68.4285714285714,15.8486394285714,18.8571428571429,0,,,,,2027,2016-05-29,5200175,Agua Fria de Goias,GO,2016,22,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.262213015708614,0.0,0.0,0.0,0.0,0.25,4.3155532539271535,0.125,2.1577766269635767,0.0,,18.0731294285714,19.2891154285714,18.2619048571429,17.8897392857143,20.5540441428571,19.5107708571429,15.4285714285714,17.8571428571429,15.5714285714286,15.4285714285714,16.5714285714286,17.1428571428571,20.8571428571429,21.4285714285714,21.4285714285714,20.8571428571429,24.8571428571429,22.5714285714286,82.2964865714286,85.986962,75.1598618571429,81.981576,67.2322385714286,80.3276642857143,-3.69240673626377,13.345781996703337,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1465084800000,201623,0.0,0,0.0,0,0.0,0.0,0,1,520017520162319589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,14.7142857142857,96.7142857142857,0,0,0,85.0391148571429,71.2857142857143,17.3015871428571,20.2857142857143,0,,,,,2027,2016-06-05,5200175,Agua Fria de Goias,GO,2016,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.1577766269635767,0.0,,15.8486394285714,18.0731294285714,19.2891154285714,18.2619048571429,18.850505,22.7471658571429,13.0,15.4285714285714,17.8571428571429,15.5714285714286,17.0,16.2857142857143,18.8571428571429,20.8571428571429,21.4285714285714,21.4285714285714,21.7142857142857,28.7142857142857,81.6394545714286,82.2964865714286,85.986962,75.1598618571429,85.6716438571429,58.2568032857143,-2.0870170439560773,14.408992362637434,1.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
1465689600000,201624,0.0,0,0.0,0,0.0,0.0,0,1,520017520162419589,2023-08-20,Água Fria de Goiás,0.0,0.0,5793,11.5714285714286,94.8571428571429,0,0,0,84.1095234285714,70.8571428571429,14.0441041428571,16.8571428571429,0,,,,,2027,2016-06-12,5200175,Agua Fria de Goias,GO,2016,24,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.1577766269635767,0.0,,17.3015871428571,15.8486394285714,18.0731294285714,19.2891154285714,17.8897392857143,20.5540441428571,14.7142857142857,13.0,15.4285714285714,17.8571428571429,15.4285714285714,16.5714285714286,20.2857142857143,18.8571428571429,20.8571428571429,21.4285714285714,20.8571428571429,24.8571428571429,85.0391148571429,81.6394545714286,82.2964865714286,85.986962,81.981576,67.2322385714286,-5.254634450549494,15.702175333333315,0.0,pequeno,3.762903528499057,1.0,0,0.0,0,0
